abstract,question,particle,interrogative,exclamation,SPP,WH,PUBV,mono_negation,FPP,honourifics,INPR,PRIV,other_personal,emotion,classical_func,BE,modify_adv,COND,RB,EX,DEMP,AMP,HDG,DWNT,di_negation,HSK_1,HSK_3,noun,lexical_density,NOMZ,disyllabic_words,HSK_6,PHC,consecutive_nouns,aux_adj,AWL,BPIN,classifier,person,mono_verbs,unique,modify_marker_di,imperfect,descriptive,simile,PEAS,TPP,SMP,modify_marker_de,english,ACL_std,ACL,ASL
59.93,0.0,0.0,1.28,0.0,0.0,0.43,6.4,2.55,3.0,3.85,0.43,6.83,0.0,3.0,6.4,1.71,9.36,0.0,49.04,3.84,12.79,9.42,4.71,1.28,0.0,97.6,89.47,285.84,679.59,89.09,52.65,276.97,13.62,105.49,6.81,1.66,3.84,20.47,10.21,24.29,247.86,0.85,4.69,0.0,0.0,11.51,0.43,0.0,0.0,1.71,11.41108635,12.192090400000001,36.06349206
53.02,0.81,2.84,1.63,0.0,2.85,0.82,4.49,4.87,0.82,0.41,0.41,7.35,1.22,4.08,13.05,4.08,8.52,0.81,43.23,5.3,6.12,5.3,4.49,0.0,0.81,139.07,90.13,284.09,631.71,71.69,37.11,221.86,8.53,81.57,5.68,1.62,2.45,23.25,14.61,32.52,270.39,0.41,15.5,0.41,0.82,5.71,7.75,0.0,0.41,6.12,6.437983817999999,8.963414634,30.83116883
18.49,0.4,3.59,2.4,3.59,0.82,0.8,3.62,3.99,2.47,0.82,1.64,11.65,1.6,6.16,3.22,4.11,11.58,0.4,47.83,5.63,16.08,4.93,2.05,0.82,0.8,164.34,109.7,258.68,551.78,39.65,16.02,170.91,8.39,49.5,7.19,1.56,0.8,34.57,21.56,39.58,249.38,0.4,23.71,1.61,0.0,12.86,8.22,0.0,0.0,2.88,4.589407633,7.167785235,21.96226415
53.93,1.63,0.0,3.68,0.0,0.82,1.64,4.92,3.68,4.53,3.29,1.65,12.3,0.0,10.7,5.33,2.88,8.17,0.41,38.51,4.51,11.47,8.65,3.71,0.82,0.82,122.27,115.27,267.16,661.76,90.51,35.82,241.25,13.89,89.87,13.07,1.63,5.33,29.5,10.62,28.63,232.61,0.0,10.65,1.64,1.23,6.55,0.82,0.0,0.41,0.0,10.42308611,9.986425339,31.81081081
64.89,0.0,0.0,0.0,0.0,0.42,0.0,10.71,1.71,2.54,4.24,1.7,6.01,2.99,5.51,7.71,5.94,7.26,0.43,32.99,3.86,18.85,7.63,1.7,0.85,0.0,157.34,104.75,333.9,592.66,53.08,53.44,235.37,13.24,83.69,4.7,1.67,0.43,24.85,11.96,22.2,235.79,0.43,12.43,0.0,0.86,12.0,3.82,0.0,0.0,0.42,6.503911971,9.811926606,34.17910448
65.36,0.43,0.86,1.3,0.0,0.0,0.0,9.91,5.59,2.14,1.28,0.43,16.37,0.0,7.26,5.17,8.54,13.33,2.15,51.29,4.31,12.5,8.54,4.7,1.28,2.15,173.86,106.79,278.59,578.63,73.66,39.73,252.88,12.53,61.48,6.45,1.61,2.16,19.83,9.89,18.53,231.95,0.43,13.79,1.29,0.86,12.93,5.98,0.43,0.0,2.14,5.108708889,8.790794979,40.78571429
111.57,0.0,0.81,1.62,0.0,0.0,0.0,3.65,4.45,1.24,0.41,1.66,5.68,0.0,5.39,4.06,7.88,8.09,0.0,35.31,1.62,10.15,4.15,3.32,0.41,1.21,121.53,81.71,319.05,713.24,98.15,53.92,323.93,16.17,114.44,14.15,1.73,4.87,14.61,16.17,19.44,211.53,0.0,8.12,0.41,0.0,5.68,0.41,0.0,0.0,5.39,16.52416929,15.28378378,35.51515152
67.82,0.0,0.85,0.42,0.0,0.0,0.0,7.68,5.51,0.42,0.0,0.0,10.23,0.85,3.79,10.66,5.48,13.98,1.69,43.07,4.69,12.79,3.79,3.79,0.84,1.27,142.38,101.52,327.97,556.69,40.02,34.54,223.67,15.26,77.54,6.78,1.69,2.99,23.45,8.05,18.26,240.1,0.85,17.91,0.43,0.43,5.12,2.53,0.0,0.0,0.84,14.48469471,16.07194245,33.39130435
67.25,0.0,0.0,0.0,0.0,0.0,0.0,3.58,4.91,0.0,0.0,0.0,8.93,0.0,12.58,11.18,2.6,1.34,0.0,29.07,0.89,14.31,0.87,1.3,0.0,0.0,95.88,88.07,311.78,716.64,105.07,48.16,252.06,15.17,128.9,4.01,1.71,3.13,23.26,5.35,16.96,131.45,0.0,3.58,0.0,0.0,3.58,0.43,0.0,0.0,3.9,9.909032062,11.94382022,51.36363636
56.36,2.06,0.0,0.82,0.0,0.0,0.41,8.65,7.81,1.24,1.66,0.83,9.06,0.0,3.32,6.59,2.9,7.81,1.23,44.09,2.47,4.53,5.39,2.07,0.0,0.82,118.52,93.24,297.7,687.91,102.54,44.34,255.7,15.64,105.26,6.99,1.67,3.3,19.37,13.98,28.37,226.27,1.64,7.0,0.0,0.0,3.3,2.07,0.41,0.0,0.0,6.497976867,9.532751092,31.59459459
