abstract,question,particle,interrogative,exclamation,SPP,WH,PUBV,mono_negation,FPP,honourifics,INPR,PRIV,other_personal,emotion,classical_func,BE,modify_adv,COND,RB,EX,DEMP,AMP,HDG,DWNT,di_negation,HSK_1,HSK_3,noun,lexical_density,NOMZ,disyllabic_words,HSK_6,PHC,consecutive_nouns,aux_adj,AWL,BPIN,classifier,person,mono_verbs,unique,modify_marker_di,imperfect,descriptive,simile,PEAS,TPP,SMP,modify_marker_de,english,ACL_std,ACL,ASL
30.42,2.0,4.01,2.81,3.61,4.17,0.4,2.41,9.22,6.25,14.17,2.5,13.64,3.61,15.83,7.22,12.43,27.67,1.6,76.58,5.21,14.84,10.42,2.5,0.83,0.8,240.83,118.75,186.05,535.66,30.48,17.08,153.33,12.43,31.68,4.81,1.55,0.4,28.07,35.28,40.46,297.08,2.0,20.05,3.21,2.81,19.65,16.25,0.0,1.6,0.0,4.29,7.16,27.22
39.79,0.79,0.79,1.19,0.4,0.41,1.19,5.94,4.75,10.56,7.31,0.0,7.93,0.4,6.5,9.9,11.89,19.81,0.4,54.68,7.13,9.51,8.93,0.0,0.81,0.4,178.64,106.37,215.53,520.6,27.34,25.98,158.34,12.68,49.13,2.77,1.5,0.4,26.94,18.62,43.19,345.92,3.17,11.89,5.55,3.17,16.24,23.95,0.0,0.4,0.81,4.77,6.87,23.62
17.52,0.38,1.51,1.88,1.88,0.39,0.38,2.64,6.03,5.06,4.28,1.17,7.14,0.0,7.79,4.52,11.3,18.46,0.0,57.25,6.03,12.81,7.4,0.78,0.39,0.38,184.58,75.93,213.94,517.89,28.63,12.85,124.61,11.3,39.17,3.01,1.52,0.38,25.61,23.73,42.56,313.47,0.75,18.46,3.01,0.75,7.91,13.63,0.39,1.13,0.0,3.81,6.31,23.68
45.45,1.71,4.7,2.99,0.0,1.75,2.14,6.41,8.55,5.24,1.75,1.75,17.97,5.99,18.36,2.99,11.54,32.92,2.14,77.81,6.84,17.53,13.55,3.93,0.87,3.42,260.93,189.25,219.32,571.18,35.49,27.53,177.01,10.69,47.88,3.85,1.5,2.14,21.38,17.1,29.5,259.18,4.7,18.38,2.57,1.28,11.12,24.04,0.0,0.43,0.44,4.3,7.93,28.32
14.32,5.03,8.8,3.77,2.09,7.77,0.42,4.19,7.12,6.96,5.73,3.27,14.67,-0.84,6.55,3.35,14.24,18.85,3.35,65.77,7.12,27.23,14.32,1.23,0.82,3.35,241.82,129.3,209.89,498.53,22.64,7.77,110.07,7.12,36.03,3.35,1.37,0.0,29.33,31.0,46.08,263.91,6.28,20.95,5.45,7.54,10.89,18.0,0.41,1.68,0.82,3.6,6.66,21.41
42.2,0.0,1.66,2.49,2.08,0.83,1.25,4.98,3.32,4.14,0.83,1.65,9.97,3.74,11.17,11.21,10.38,15.77,1.25,54.38,1.66,15.77,11.58,0.83,0.41,2.49,201.49,113.36,181.82,525.73,46.91,35.17,213.49,21.17,36.53,1.66,1.55,0.42,23.25,3.74,30.71,251.97,1.25,15.36,0.42,1.66,17.02,19.03,0.41,2.91,0.41,4.71,7.92,30.79
14.53,8.85,26.15,10.0,0.0,12.11,4.23,12.31,15.38,12.51,2.02,5.25,20.37,5.38,7.67,1.54,16.92,30.38,2.69,70.38,13.08,45.0,16.14,3.23,2.02,1.54,257.06,127.12,165.77,501.15,14.23,6.86,99.27,0.77,17.69,3.08,1.46,1.15,28.46,30.0,37.63,215.09,0.77,7.69,0.38,2.31,8.85,13.72,0.0,4.62,0.0,2.58,4.86,20.92
31.15,0.0,0.89,0.44,0.0,0.0,0.0,6.64,6.2,0.83,5.81,0.42,16.84,0.0,10.8,17.27,5.31,12.84,0.89,66.43,4.43,11.96,9.55,2.49,1.66,1.33,144.1,98.84,193.98,492.91,23.47,17.44,165.7,22.14,29.67,3.99,1.52,0.44,17.27,44.73,42.96,306.89,0.0,11.51,1.33,1.77,3.1,13.7,0.0,1.77,6.64,5.15,8.82,46.2
16.73,1.88,3.75,3.38,0.0,0.0,2.25,6.38,5.26,0.39,2.33,2.72,5.65,1.13,8.17,7.51,14.64,15.02,0.75,53.68,7.13,17.27,10.5,1.56,0.0,2.63,187.48,96.85,216.59,516.14,24.03,13.22,136.13,6.38,42.79,1.88,1.47,1.13,29.65,27.03,43.92,300.66,3.75,16.89,0.75,1.88,10.89,16.73,1.17,0.75,0.0,3.93,6.06,24.97
20.33,2.79,10.38,2.0,3.99,6.91,1.2,7.19,6.39,9.35,4.88,2.03,23.56,5.59,13.83,2.4,13.57,21.16,3.59,67.86,7.19,21.96,10.98,3.25,1.63,0.8,248.47,147.21,148.5,499.4,27.55,13.42,133.79,7.58,21.96,2.4,1.44,2.0,29.14,2.0,40.32,268.0,7.19,23.15,1.2,3.99,16.77,30.09,0.81,1.6,0.0,3.5,6.43,23.83
36.86,0.0,1.17,1.17,0.39,1.2,1.17,3.5,2.34,4.81,3.61,1.6,12.07,1.95,13.22,5.84,5.06,17.52,0.0,54.89,5.84,10.51,9.62,2.0,0.0,1.17,183.09,108.17,217.98,545.95,44.39,25.64,185.5,18.68,47.49,3.5,1.52,0.78,22.19,21.41,44.0,330.93,1.17,18.3,2.72,0.39,5.84,18.03,0.4,0.78,0.4,5.17,8.01,34.14
33.01,0.0,0.44,1.33,0.0,0.0,0.0,0.89,6.21,0.0,1.3,0.43,7.97,4.43,7.82,8.43,18.18,28.38,1.33,66.08,6.21,24.83,13.03,0.87,1.3,0.89,255.86,115.99,201.33,516.2,28.01,22.59,156.39,14.19,56.32,2.22,1.51,4.43,31.49,0.89,32.4,215.9,1.33,23.5,1.77,1.33,19.51,32.15,0.43,2.22,1.74,5.27,9.85,28.5
17.58,4.39,16.11,7.69,1.46,11.33,3.66,23.79,14.64,21.48,1.95,4.3,24.15,3.29,16.41,0.73,13.18,28.55,3.29,73.94,4.39,22.69,14.06,1.56,1.95,1.1,267.58,168.75,125.55,474.38,15.74,5.47,98.83,4.03,19.4,3.66,1.42,0.0,41.73,41.73,45.39,214.45,2.56,20.86,1.46,3.66,8.05,30.86,0.39,2.2,0.39,3.41,5.97,22.05
26.99,0.0,3.55,1.33,0.0,0.0,0.0,3.55,9.31,0.0,6.0,0.0,18.18,13.3,9.0,7.54,10.2,35.48,2.66,94.01,3.1,20.84,15.0,1.71,0.86,4.43,218.51,188.09,171.62,559.89,47.9,17.99,167.1,6.65,30.16,4.88,1.49,4.43,32.37,32.37,30.17,194.94,6.21,11.53,2.22,1.77,23.95,26.14,0.43,1.77,0.0,4.09,7.74,26.45
6.76,0.85,10.24,4.27,8.53,8.87,1.71,2.99,14.51,4.22,4.65,1.69,8.11,2.56,5.91,4.27,10.67,20.9,0.85,81.48,3.41,15.78,8.03,0.0,0.0,1.28,232.36,127.17,189.42,535.41,17.09,3.38,114.91,5.12,25.17,0.43,1.3,1.71,32.0,23.46,75.51,293.62,8.11,23.46,7.68,4.69,20.05,13.1,0.0,4.27,0.0,3.75,7.13,43.66
