abstract,question,particle,interrogative,exclamation,SPP,WH,PUBV,mono_negation,FPP,honourifics,INPR,PRIV,other_personal,emotion,classical_func,BE,modify_adv,COND,RB,EX,DEMP,AMP,HDG,DWNT,di_negation,HSK_1,HSK_3,noun,lexical_density,NOMZ,disyllabic_words,HSK_6,PHC,consecutive_nouns,aux_adj,AWL,BPIN,classifier,person,mono_verbs,unique,modify_marker_di,imperfect,descriptive,simile,PEAS,TPP,SMP,modify_marker_de,english,ACL_std,ACL,ASL
50.47,0.0,0.0,0.0,0.0,3.01,0.0,2.02,2.83,3.77,0.38,1.51,8.08,0.0,6.4,13.75,16.18,12.94,1.21,38.83,6.88,21.04,3.77,1.13,0.75,0.0,181.54,77.21,345.06,605.9,43.69,16.57,169.11,33.17,84.55,4.45,1.46,4.05,12.94,1.21,16.57,169.87,0.4,13.35,0.4,0.4,6.88,14.31,0.0,0.0,1.13,7.32,9.79,31.37
73.09,0.4,0.0,5.63,0.0,0.0,0.8,9.65,8.85,2.91,1.25,1.25,20.92,2.82,9.14,10.86,27.35,19.71,4.02,54.3,4.42,18.91,11.63,4.15,3.74,0.8,201.41,108.39,237.73,601.53,48.67,32.39,208.06,21.32,52.29,9.25,1.61,5.23,9.25,10.06,23.72,242.94,2.82,6.03,0.0,0.8,5.63,7.48,0.0,0.0,0.83,6.69,9.7,36.03
19.02,1.19,5.17,0.0,0.8,1.69,0.0,6.36,11.93,2.96,5.49,0.0,8.36,1.59,3.8,23.86,9.54,12.33,1.19,59.24,2.39,17.5,5.49,2.11,0.42,0.8,126.37,73.12,255.67,594.44,27.03,21.56,117.92,17.1,47.71,4.37,1.48,2.78,21.07,13.52,48.41,228.23,2.39,6.36,1.59,1.59,3.98,2.11,0.85,0.8,0.0,6.75,9.51,35.38
55.32,0.0,0.4,0.0,0.0,0.0,0.0,6.72,2.77,1.28,2.55,0.43,3.17,-1.19,2.55,18.99,10.28,18.2,1.58,47.47,7.52,18.59,16.17,5.53,2.98,0.0,180.0,143.83,268.2,531.6,26.11,22.98,187.23,11.08,43.91,1.58,1.52,5.14,26.11,22.94,37.91,215.74,1.19,15.03,1.58,1.19,13.45,5.96,0.43,1.19,0.0,9.15,12.13,68.12
39.5,0.0,2.11,0.42,0.0,0.0,0.42,5.9,2.11,0.84,1.26,3.36,7.16,0.84,6.3,14.33,21.91,20.65,0.84,46.78,2.11,14.75,11.34,2.94,1.26,2.11,131.51,78.99,278.97,577.33,47.62,17.23,186.13,24.44,40.88,2.95,1.44,2.95,16.86,4.64,21.49,304.62,0.84,15.17,0.42,1.26,8.85,5.88,0.84,0.0,0.0,6.72,10.12,29.91
41.63,0.0,0.76,0.38,0.0,0.0,0.38,1.9,6.09,1.18,0.39,0.39,12.55,0.76,1.57,12.55,20.54,23.2,1.14,58.2,6.09,30.43,10.21,3.14,0.39,0.76,149.65,86.41,225.18,587.3,56.3,18.46,169.68,22.82,49.07,4.18,1.42,2.28,21.68,0.76,21.3,198.74,1.9,13.69,0.38,1.14,6.85,6.28,0.0,0.0,0.0,5.29,8.79,28.6
14.51,0.76,6.49,2.67,1.53,2.42,0.76,5.35,11.08,11.29,9.27,3.63,15.66,2.29,18.14,24.45,12.61,24.06,0.76,74.1,8.79,19.48,9.67,0.81,2.02,0.38,249.09,155.18,200.53,574.1,65.32,6.45,116.49,25.59,38.2,3.06,1.39,1.53,11.08,19.86,31.32,218.86,1.53,14.51,0.76,3.06,3.44,26.2,1.21,0.76,0.4,2.98,5.6,22.85
12.41,0.0,0.0,0.0,0.91,0.0,0.0,2.28,4.56,3.42,0.86,0.43,9.13,0.91,33.8,7.75,11.4,13.68,0.46,52.44,6.38,20.06,5.13,1.28,0.0,0.91,165.6,129.23,192.43,547.86,64.75,8.13,155.76,19.61,45.6,7.3,1.37,1.37,12.31,6.84,25.52,129.65,1.37,17.33,3.65,1.82,11.4,1.71,0.0,0.0,3.42,7.0,11.91,45.72
33.01,0.39,0.0,2.75,0.0,2.09,2.36,3.14,5.89,27.58,9.19,6.69,8.65,0.0,19.64,14.53,5.5,12.96,0.79,45.56,2.36,23.17,10.45,2.51,3.34,0.79,234.02,135.81,298.51,594.98,46.74,17.13,143.33,23.17,85.23,4.32,1.51,2.75,9.03,3.93,16.09,178.44,1.18,11.78,0.39,3.53,5.89,2.51,0.0,0.0,0.84,4.32,7.45,39.54
66.51,0.3,0.3,0.3,0.0,1.21,0.3,4.14,4.73,14.91,0.0,1.21,6.81,0.0,13.3,6.8,15.08,16.56,0.59,50.87,4.73,11.83,5.24,1.21,0.4,0.0,170.5,82.63,300.21,647.44,67.14,39.9,234.58,23.37,85.48,5.03,1.65,0.89,13.9,7.1,14.79,189.84,0.0,17.15,0.0,2.07,7.69,1.21,0.0,0.0,4.84,5.89,7.67,31.21
